"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"苏MC5453","泰州交运","医药高新区","1074059253","2022-08-14 00:00:00.0","2024-09-09 00:00:00.0","176","119.894055","32.487368","20.4","2024-08-02 18:21:46.0000","停运"
"苏MU1141","泰州通达","医药高新区","7598297060","2022-07-02 00:00:00.0","2023-05-22 00:00:00.0","266","119.837196","32.946079","68.6","2024-08-02 13:59:15.0000","空车"
"苏MM2039","泰州出租","兴化市","3394039673","2021-11-28 00:00:00.0","2024-01-19 00:00:00.0","971","119.919955","32.770179","0.0","2024-08-02 07:36:42.0000","停运"
"苏MN3666","泰州宏运","高港区","9881824272","2019-11-06 00:00:00.0","1900-01-01 00:00:00.0","642","120.093368","32.606406","0.0","2024-08-02 09:39:35.0000","载客"
"苏MU8878","泰州宏运","靖江市","4275930923","2020-05-01 00:00:00.0","2022-09-23 00:00:00.0","55","119.976704","32.653868","0.0","2024-08-02 08:41:02.0000","停运"
"苏MY2387","泰州新运","海陵区","8958199946","2021-02-21 00:00:00.0","2023-03-01 00:00:00.0","344","119.862895","32.589583","0.0","2024-08-02 10:04:32.0000","维修"
"苏MY2743","泰州通达","靖江市","5054834021","2022-01-04 00:00:00.0","2023-09-23 00:00:00.0","809","119.884151","32.424926","0.0","2024-08-02 10:26:57.0000","空车"
"苏ML3876","泰州出租","兴化市","9008612465","2022-09-19 00:00:00.0","2024-07-18 00:00:00.0","760","120.024606","33.010089","77.9","2024-08-02 21:24:53.0000","停运"
"苏MW8700","泰州新运","靖江市","8528185058","2019-06-08 00:00:00.0","2024-02-23 00:00:00.0","256","119.834591","32.752814","8.9","2024-08-02 19:33:51.0000","空车"
"苏MP2940","泰州顺达","靖江市","6435772945","2021-04-19 00:00:00.0","2022-09-08 00:00:00.0","805","120.157318","32.804515","18.2","2024-08-02 17:56:26.0000","载客"
"苏ME2452","泰州顺达","姜堰区","1647812758","2021-11-25 00:00:00.0","1900-01-01 00:00:00.0","194","119.904251","32.494371","0.0","2024-08-02 16:42:08.0000","空车"
"苏MH7436","泰州宏运","泰兴市","8822944679","2018-03-17 00:00:00.0","2021-07-12 00:00:00.0","140","120.134729","32.480796","0.8","2024-08-02 01:07:26.0000","空车"
"苏MQ4372","泰州顺达","医药高新区","8019198243","2023-06-15 00:00:00.0","2024-12-27 00:00:00.0","456","119.995739","33.118683","29.8","2024-08-02 17:15:45.0000","空车"
"苏MV9187","泰州公交","高港区","3686566602","2021-06-15 00:00:00.0","1900-01-01 00:00:00.0","749","119.996777","33.116479","0.0","2024-08-02 18:44:08.0000","载客"
"苏MY1123","泰州顺达","海陵区","9371430906","2021-05-11 00:00:00.0","2022-03-02 00:00:00.0","843","120.148651","32.851305","0.0","2024-08-02 21:06:14.0000","维修"
"苏MN3666","泰州顺达","姜堰区","3271782991","2019-05-09 00:00:00.0","2019-04-22 00:00:00.0","295","119.843922","32.532474","0.0","2024-08-02 12:17:36.0000","空车"
"苏MA6514","泰州交运","靖江市","8616379926","2018-08-27 00:00:00.0","2020-04-10 00:00:00.0","974","120.179928","33.122033","0.0","2024-08-02 06:35:53.0000","交接班"
"苏MV2949","泰州公交","泰兴市","8872207630","2020-02-28 00:00:00.0","1900-01-01 00:00:00.0","295","120.122372","32.965058","0.0","2024-08-02 17:33:08.0000","载客"
"苏MY6423","泰州顺达","高港区","2119980130","2023-12-11 00:00:00.0","2023-07-04 00:00:00.0","964","119.838054","32.805648","15.4","2024-08-02 22:51:05.0000","交接班"
"苏MC7561","泰州联运","高港区","8422620843","2021-03-16 00:00:00.0","2024-05-05 00:00:00.0","213","120.136057","32.869075","0.0","2024-08-02 07:35:42.0000","空车"
"苏MG4570","泰州华运","海陵区","9822598054","2022-07-21 00:00:00.0","2024-06-16 00:00:00.0","553","120.005609","32.792553","1.3","2024-08-02 21:54:46.0000","载客"
"苏MQ8569","泰州宏运","医药高新区","5575615203","2019-02-25 00:00:00.0","2022-08-11 00:00:00.0","263","119.998921","32.904022","0.0","2024-08-02 20:53:14.0000","空车"
"苏MX3294","泰州华运","泰兴市","4585915088","2023-04-01 00:00:00.0","1900-01-01 00:00:00.0","529","120.141086","32.502446","25.9","2024-08-02 06:29:20.0000","载客"
"苏MG4787","泰州顺达","姜堰区","8792122716","2018-05-16 00:00:00.0","2020-11-27 00:00:00.0","56","119.905615","32.939991","12.8","2024-08-02 20:50:26.0000","空车"
"苏ML6638","泰州联运","医药高新区","9251459094","2018-12-01 00:00:00.0","2018-12-11 00:00:00.0","944","120.173939","32.900229","10.0","2024-08-02 12:14:36.0000","载客"
"苏MF8124","泰州联运","姜堰区","7049536909","2020-03-12 00:00:00.0","2021-09-24 00:00:00.0","264","120.192609","32.828378","11.9","2024-08-02 18:35:04.0000","载客"
"苏MU4439","泰州新运","兴化市","4771526597","2023-12-08 00:00:00.0","1900-01-01 00:00:00.0","777","119.721143","33.033075","0.0","2024-08-02 04:01:48.0000","空车"
"苏MR7394","泰州通达","医药高新区","3373077218","2018-12-27 00:00:00.0","2019-02-24 00:00:00.0","612","119.736945","32.467933","22.9","2024-08-02 19:24:41.0000","载客"
"苏MV8384","泰州华运","靖江市","3294043548","2023-10-16 00:00:00.0","2024-02-08 00:00:00.0","426","119.851077","32.994787","0.0","2024-08-02 08:38:54.0000","空车"
"苏MA9234","泰州联运","兴化市","4275930923","2022-12-04 00:00:00.0","2024-01-13 00:00:00.0","799","119.948517","32.41377","0.0","2024-08-02 13:58:44.0000","空车"
"苏MH7342","泰州顺达","高港区","3085816511","2021-10-08 00:00:00.0","1900-01-01 00:00:00.0","422","120.187909","33.047745","0.0","2024-08-02 12:30:36.0000","空车"
"苏MK2694","泰州宏运","姜堰区","4656488400","2022-07-28 00:00:00.0","1900-01-01 00:00:00.0","716","120.070256","32.729487","1.2","2024-08-02 14:53:36.0000","载客"
"苏MV5368","泰州顺达","泰兴市","6928678489","2023-12-03 00:00:00.0","2024-12-03 00:00:00.0","394","119.930686","32.588591","0.0","2024-08-02 18:50:31.0000","载客"
"苏MM1230","泰州联运","兴化市","7006365648","2022-08-05 00:00:00.0","2024-07-13 00:00:00.0","19","119.756832","33.095799","54.8","2024-08-02 18:10:33.0000","载客"
"苏MS4159","泰州顺达","靖江市","1140187131","2023-04-26 00:00:00.0","2024-09-20 00:00:00.0","267","119.981905","33.111636","0.0","2024-08-02 06:18:46.0000","空车"
"苏MS8349","泰州新运","泰兴市","3834820954","2018-01-10 00:00:00.0","2019-12-04 00:00:00.0","560","119.704911","33.063526","0.0","2024-08-02 13:59:21.0000","空车"
"苏MN3923","泰州公交","姜堰区","9239688178","2019-05-10 00:00:00.0","2022-10-24 00:00:00.0","323","120.141672","32.909075","0.0","2024-08-02 10:03:39.0000","空车"
"苏MM5712","泰州新运","泰兴市","8792122716","2020-03-09 00:00:00.0","2021-09-19 00:00:00.0","670","119.738738","32.927494","0.0","2024-08-02 15:25:59.0000","载客"
"苏MX7825","泰州联运","高港区","9642614082","2022-03-05 00:00:00.0","1900-01-01 00:00:00.0","905","119.815916","32.402137","0.0","2024-08-02 10:49:54.0000","停运"
"苏MF6407","泰州宏运","兴化市","1348697524","2022-07-13 00:00:00.0","2024-08-12 00:00:00.0","329","119.863545","32.931874","0.0","2024-08-02 10:57:03.0000","空车"
"苏MG4570","泰州通达","泰兴市","7006365648","2020-11-04 00:00:00.0","2023-11-12 00:00:00.0","192","119.918622","32.514307","0.0","2024-08-02 14:56:38.0000","载客"
"苏MH7946","泰州联运","靖江市","8352307139","2023-01-07 00:00:00.0","2023-01-19 00:00:00.0","327","120.19895","32.847835","49.1","2024-08-02 19:54:29.0000","空车"
"苏MQ5870","泰州交运","靖江市","7136777415","2023-05-09 00:00:00.0","2023-12-16 00:00:00.0","632","120.023609","32.618422","12.0","2024-08-02 06:23:58.0000","停运"
"苏MV5368","泰州交运","姜堰区","2135872495","2019-02-14 00:00:00.0","2019-01-15 00:00:00.0","662","120.147133","32.42307","0.0","2024-08-02 13:30:47.0000","载客"
"苏MT1245","泰州快运","泰兴市","2852408227","2022-12-12 00:00:00.0","2024-07-14 00:00:00.0","867","120.118637","32.41334","9.6","2024-08-02 10:54:34.0000","载客"
"苏MH2986","泰州通达","海陵区","2770791023","2023-12-27 00:00:00.0","2023-05-09 00:00:00.0","584","119.722254","32.538068","20.7","2024-08-02 05:52:48.0000","载客"
"苏ME5758","泰州宏运","海陵区","7313646580","2018-03-26 00:00:00.0","1900-01-01 00:00:00.0","663","119.745281","32.493009","5.7","2024-08-02 06:29:36.0000","载客"
"苏MK2490","泰州联运","泰兴市","3096929657","2019-05-05 00:00:00.0","2022-04-27 00:00:00.0","202","119.766367","33.004666","0.0","2024-08-02 13:56:46.0000","载客"
"苏MP4285","泰州通达","海陵区","6611903015","2021-11-22 00:00:00.0","2021-10-13 00:00:00.0","169","119.989348","32.791909","0.0","2024-08-02 20:11:18.0000","载客"
"苏MG4493","泰州顺达","泰兴市","8289454630","2019-05-07 00:00:00.0","2019-02-17 00:00:00.0","684","119.975806","33.174792","8.1","2024-08-02 23:27:22.0000","载客"
"苏MT4208","泰州快运","兴化市","6906898409","2020-01-06 00:00:00.0","2022-06-21 00:00:00.0","934","120.150637","32.926644","0.0","2024-08-02 13:29:37.0000","空车"
"苏MP2858","泰州新运","高港区","9824122054","2023-07-16 00:00:00.0","2024-12-12 00:00:00.0","625","119.919504","33.001636","17.8","2024-08-02 07:22:19.0000","载客"
"苏MG7990","泰州新运","海陵区","7954672204","2022-03-10 00:00:00.0","2024-09-07 00:00:00.0","984","120.087036","32.736789","50.0","2024-08-02 13:25:19.0000","空车"
"苏MU9363","泰州通达","医药高新区","3309122187","2018-11-05 00:00:00.0","1900-01-01 00:00:00.0","186","120.100745","33.012658","0.0","2024-08-02 07:21:50.0000","空车"
"苏MM1471","泰州公交","泰兴市","7658867789","2020-02-16 00:00:00.0","2023-12-07 00:00:00.0","944","120.042357","32.595786","11.3","2024-08-02 09:11:15.0000","载客"
"苏MS5682","泰州华运","高港区","2224011538","2020-11-24 00:00:00.0","2024-07-18 00:00:00.0","83","120.167631","32.654685","0.0","2024-08-02 16:53:29.0000","空车"
"苏MC5790","泰州快运","高港区","6679017210","2022-10-25 00:00:00.0","2022-11-08 00:00:00.0","151","119.884566","33.014275","0.0","2024-08-02 13:47:37.0000","维修"
"苏MC5453","泰州顺达","兴化市","7467725516","2021-01-09 00:00:00.0","2024-03-06 00:00:00.0","417","119.912856","32.923236","0.0","2024-08-02 07:13:19.0000","空车"
"苏MC8353","泰州交运","高港区","8518238399","2021-11-22 00:00:00.0","2021-05-14 00:00:00.0","274","119.987341","32.655221","0.0","2024-08-02 13:05:22.0000","载客"
"苏MD6967","泰州顺达","医药高新区","7136777415","2019-07-18 00:00:00.0","2024-02-05 00:00:00.0","17","119.867532","32.778838","0.0","2024-08-02 15:51:58.0000","空车"
"苏MP4285","泰州新运","医药高新区","7971399399","2018-02-28 00:00:00.0","2020-01-20 00:00:00.0","712","120.136103","32.891616","0.0","2024-08-02 21:45:37.0000","载客"
"苏MC6831","泰州新运","姜堰区","1420514789","2023-01-20 00:00:00.0","1900-01-01 00:00:00.0","759","119.878443","32.542983","0.0","2024-08-02 08:21:43.0000","空车"
"苏MG1921","泰州新运","海陵区","5018948187","2020-08-23 00:00:00.0","2024-10-15 00:00:00.0","51","119.772322","32.500844","0.0","2024-08-02 14:25:15.0000","停运"
"苏MC8353","泰州新运","泰兴市","7583090712","2023-05-24 00:00:00.0","2023-07-04 00:00:00.0","822","120.16372","32.463012","12.7","2024-08-02 10:02:09.0000","空车"
"苏MG7323","泰州联运","泰兴市","7614170462","2021-05-24 00:00:00.0","2022-05-17 00:00:00.0","697","119.887118","33.039163","0.0","2024-08-02 14:19:39.0000","交接班"
"苏MM6700","泰州交运","兴化市","4228856718","2023-06-04 00:00:00.0","1900-01-01 00:00:00.0","28","120.091025","32.565709","8.3","2024-08-02 15:58:11.0000","载客"
"苏ME8287","泰州快运","姜堰区","1820581106","2020-06-27 00:00:00.0","2023-12-16 00:00:00.0","225","119.937801","32.833166","0.0","2024-08-02 08:39:18.0000","空车"
"苏MA9331","泰州公交","泰兴市","7422990551","2022-06-10 00:00:00.0","1900-01-01 00:00:00.0","332","120.192474","32.789231","0.0","2024-08-02 16:16:25.0000","载客"
"苏MN4038","泰州快运","姜堰区","7006365648","2023-08-08 00:00:00.0","2023-07-20 00:00:00.0","981","119.907696","32.851914","22.6","2024-08-02 16:01:09.0000","空车"
"苏MZ5583","泰州通达","高港区","7422990551","2020-04-14 00:00:00.0","2022-06-25 00:00:00.0","381","120.083437","33.091915","78.9","2024-08-02 06:13:13.0000","载客"
"苏MB8653","泰州新运","靖江市","7136777415","2021-03-28 00:00:00.0","1900-01-01 00:00:00.0","305","120.129528","32.713739","0.0","2024-08-02 16:43:40.0000","载客"
"苏MR4326","泰州公交","兴化市","1118543408","2018-10-08 00:00:00.0","1900-01-01 00:00:00.0","644","119.90905","32.864126","0.0","2024-08-02 14:21:48.0000","空车"
"苏MX6161","泰州快运","高港区","9190197115","2022-11-13 00:00:00.0","2022-03-15 00:00:00.0","387","120.012748","32.533167","28.6","2024-08-02 15:46:26.0000","空车"
"苏ME7834","泰州出租","姜堰区","3294043548","2023-10-15 00:00:00.0","2023-08-17 00:00:00.0","666","119.715445","32.45185","0.0","2024-08-02 07:59:45.0000","载客"
"苏MM1647","泰州宏运","泰兴市","4300636585","2022-08-28 00:00:00.0","2023-05-23 00:00:00.0","560","119.703442","33.169979","0.0","2024-08-02 18:53:21.0000","载客"
"苏MA9234","泰州宏运","兴化市","1420514789","2018-06-13 00:00:00.0","2022-11-21 00:00:00.0","460","119.729893","33.062203","24.9","2024-08-02 17:38:41.0000","载客"
"苏MH7436","泰州公交","泰兴市","8613035386","2021-04-09 00:00:00.0","1900-01-01 00:00:00.0","667","119.906447","32.535163","0.0","2024-08-02 18:06:09.0000","停运"
"苏MW9196","泰州顺达","姜堰区","1939915527","2020-10-02 00:00:00.0","2021-09-10 00:00:00.0","36","119.865331","32.951355","0.0","2024-08-02 13:45:31.0000","空车"
"苏MQ8569","泰州出租","靖江市","3096929657","2023-12-05 00:00:00.0","1900-01-01 00:00:00.0","309","119.937642","32.907116","0.0","2024-08-02 20:36:23.0000","空车"
"苏MS3001","泰州通达","高港区","7279140605","2021-08-20 00:00:00.0","2023-11-05 00:00:00.0","611","119.829711","32.867388","22.4","2024-08-02 08:14:01.0000","停运"
"苏MM6593","泰州新运","兴化市","8616379926","2020-04-10 00:00:00.0","1900-01-01 00:00:00.0","163","120.148567","32.54031","0.0","2024-08-02 14:24:55.0000","停运"
"苏MD6722","泰州顺达","兴化市","9249648005","2022-04-24 00:00:00.0","1900-01-01 00:00:00.0","690","120.156351","32.767457","72.0","2024-08-02 15:46:50.0000","维修"
"苏MK8627","泰州通达","靖江市","2734202799","2018-08-19 00:00:00.0","2019-05-26 00:00:00.0","767","120.123303","33.169325","0.0","2024-08-02 11:06:21.0000","空车"
"苏MW9196","泰州宏运","高港区","7490442894","2019-12-27 00:00:00.0","2020-09-10 00:00:00.0","72","120.004569","32.432186","0.0","2024-08-02 17:41:54.0000","空车"
"苏MN5997","泰州宏运","海陵区","7351029162","2019-08-04 00:00:00.0","2022-04-04 00:00:00.0","565","120.090706","32.829547","0.0","2024-08-02 08:37:48.0000","载客"
"苏MJ1097","泰州华运","医药高新区","9594878379","2022-11-20 00:00:00.0","2022-05-25 00:00:00.0","426","120.059991","33.123991","0.0","2024-08-02 15:19:36.0000","载客"
"苏MK8627","泰州新运","姜堰区","8996039244","2022-09-10 00:00:00.0","2022-03-16 00:00:00.0","16","119.849819","33.161149","42.5","2024-08-02 13:11:21.0000","空车"
"苏MR1679","泰州出租","海陵区","1957449367","2020-11-22 00:00:00.0","2021-04-25 00:00:00.0","121","120.036488","33.00835","0.0","2024-08-02 20:32:30.0000","停运"
"苏MM2864","泰州宏运","海陵区","1610900200","2020-03-07 00:00:00.0","2021-03-20 00:00:00.0","688","120.163776","32.947797","0.0","2024-08-02 08:32:19.0000","载客"
"苏MD3325","泰州联运","姜堰区","8995059760","2020-12-12 00:00:00.0","2022-08-10 00:00:00.0","445","120.128119","32.777585","0.0","2024-08-02 10:33:30.0000","空车"
"苏MY7112","泰州华运","姜堰区","3281169403","2023-04-07 00:00:00.0","2024-05-27 00:00:00.0","392","119.769965","32.916634","0.0","2024-08-02 18:00:48.0000","空车"
"苏MP6696","泰州新运","泰兴市","6047405755","2018-02-08 00:00:00.0","1900-01-01 00:00:00.0","750","119.80749","32.559562","0.0","2024-08-02 10:50:24.0000","停运"
"苏MA7956","泰州宏运","高港区","3105400301","2023-06-09 00:00:00.0","2024-05-04 00:00:00.0","493","120.003352","32.624114","0.0","2024-08-02 21:37:30.0000","空车"
"苏MQ3085","泰州出租","靖江市","6360837474","2022-09-25 00:00:00.0","2024-09-27 00:00:00.0","308","119.799997","32.639085","0.0","2024-08-02 20:04:20.0000","空车"
"苏MN3666","泰州宏运","泰兴市","5070585433","2020-04-22 00:00:00.0","2022-05-20 00:00:00.0","775","119.79207","33.107668","0.0","2024-08-02 07:49:04.0000","载客"
"苏MB7184","泰州宏运","医药高新区","8622026979","2021-01-17 00:00:00.0","2023-09-16 00:00:00.0","299","119.964199","32.438425","55.6","2024-08-02 07:41:26.0000","空车"
"苏MY8683","泰州新运","医药高新区","7467725516","2022-08-20 00:00:00.0","2022-02-25 00:00:00.0","710","119.779112","32.489868","0.0","2024-08-02 15:47:04.0000","停运"
"苏MJ4861","泰州公交","高港区","2840877826","2021-01-13 00:00:00.0","2021-10-27 00:00:00.0","409","119.869905","32.918272","0.0","2024-08-02 19:29:28.0000","载客"
"苏MJ4861","泰州联运","靖江市","8638257497","2022-06-23 00:00:00.0","2022-04-25 00:00:00.0","161","119.86331","32.939631","0.0","2024-08-02 00:20:27.0000","载客"
"苏MA9234","泰州出租","靖江市","8667072205","2019-05-06 00:00:00.0","2021-04-07 00:00:00.0","800","119.734633","32.678816","76.4","2024-08-02 09:06:01.0000","载客"
"苏MZ7915","泰州华运","海陵区","9503167458","2021-04-07 00:00:00.0","2021-02-06 00:00:00.0","528","120.071971","32.755162","11.5","2024-08-02 03:56:57.0000","载客"
"苏MU9361","泰州顺达","兴化市","2024542722","2018-08-01 00:00:00.0","1900-01-01 00:00:00.0","832","120.192576","32.552785","10.9","2024-08-02 07:13:07.0000","空车"
"苏MD3242","泰州通达","医药高新区","5070585433","2023-11-26 00:00:00.0","2024-01-09 00:00:00.0","757","120.17297","32.452244","7.0","2024-08-02 12:54:06.0000","载客"
"苏MV5682","泰州交运","高港区","7313646580","2022-04-28 00:00:00.0","2023-06-20 00:00:00.0","434","119.77011","32.814898","0.0","2024-08-02 04:54:15.0000","空车"
"苏MG4728","泰州出租","姜堰区","6360837474","2020-07-21 00:00:00.0","2022-10-11 00:00:00.0","39","119.754696","33.103262","0.0","2024-08-02 12:11:59.0000","载客"
"苏MA8811","泰州华运","海陵区","9051829827","2020-04-03 00:00:00.0","2020-02-16 00:00:00.0","485","120.081251","32.83158","5.2","2024-08-02 10:56:30.0000","空车"
"苏ML5800","泰州通达","兴化市","7060638140","2020-10-22 00:00:00.0","2023-08-24 00:00:00.0","861","120.151441","32.77559","0.0","2024-08-02 19:34:28.0000","载客"
"苏MB4012","泰州公交","泰兴市","3901796894","2019-12-22 00:00:00.0","2024-08-22 00:00:00.0","614","119.901919","32.475831","35.3","2024-08-02 07:32:08.0000","空车"
"苏MJ9612","泰州出租","靖江市","1851819913","2019-03-01 00:00:00.0","1900-01-01 00:00:00.0","44","120.125374","32.989128","24.0","2024-08-02 18:08:20.0000","载客"
"苏MM8708","泰州宏运","医药高新区","5146780827","2019-08-20 00:00:00.0","1900-01-01 00:00:00.0","460","120.014356","32.675121","17.4","2024-08-02 07:20:00.0000","载客"
"苏MG7323","泰州顺达","高港区","6412330148","2023-02-22 00:00:00.0","2024-02-26 00:00:00.0","384","120.103494","32.604228","0.0","2024-08-02 18:41:49.0000","载客"
"苏MC9793","泰州宏运","医药高新区","7490442894","2020-08-14 00:00:00.0","2020-09-06 00:00:00.0","417","119.975232","32.48891","0.0","2024-08-02 15:34:08.0000","停运"
"苏MX5061","泰州顺达","靖江市","7971399399","2020-09-08 00:00:00.0","2024-03-12 00:00:00.0","172","119.775886","32.880749","56.3","2024-08-02 07:43:14.0000","维修"
"苏MG7043","泰州新运","靖江市","6360837474","2021-05-13 00:00:00.0","2024-08-15 00:00:00.0","339","119.801098","32.739213","0.0","2024-08-02 16:40:40.0000","停运"
"苏MZ5240","泰州新运","泰兴市","6944142262","2021-03-05 00:00:00.0","2022-04-13 00:00:00.0","815","120.161526","32.649284","28.8","2024-08-02 17:19:00.0000","空车"
"苏MR6021","泰州顺达","海陵区","3472487690","2023-12-19 00:00:00.0","2023-04-15 00:00:00.0","155","120.174525","32.581044","0.0","2024-08-02 16:25:37.0000","载客"
"苏MR6568","泰州通达","靖江市","7313226025","2020-02-18 00:00:00.0","2023-03-03 00:00:00.0","911","120.014273","32.48209","0.0","2024-08-02 18:00:40.0000","载客"
"苏MM5712","泰州宏运","兴化市","8958199946","2019-09-04 00:00:00.0","1900-01-01 00:00:00.0","759","120.138121","32.867983","23.9","2024-08-02 20:02:24.0000","交接班"
"苏MR1679","泰州华运","海陵区","6879898071","2020-05-21 00:00:00.0","2023-11-27 00:00:00.0","267","120.132584","32.910448","0.0","2024-08-02 08:54:42.0000","载客"
"苏MM6593","泰州快运","兴化市","9520940324","2023-08-18 00:00:00.0","2024-10-17 00:00:00.0","901","119.916884","32.577111","0.0","2024-08-02 06:06:45.0000","停运"
"苏MM1595","泰州公交","海陵区","5673181221","2022-07-27 00:00:00.0","2024-01-12 00:00:00.0","672","119.819307","33.173384","0.0","2024-08-02 04:06:37.0000","载客"
"苏MC1610","泰州华运","医药高新区","6971815972","2019-10-06 00:00:00.0","1900-01-01 00:00:00.0","978","120.072193","33.044176","0.0","2024-08-02 19:36:55.0000","停运"
"苏MT2794","泰州通达","姜堰区","5211261115","2018-06-15 00:00:00.0","2023-05-25 00:00:00.0","822","119.872025","33.054695","42.4","2024-08-02 06:58:26.0000","载客"
"苏MQ2248","泰州华运","医药高新区","4949401194","2022-09-24 00:00:00.0","2022-06-27 00:00:00.0","323","120.107735","32.678831","25.7","2024-08-02 08:49:55.0000","空车"
"苏MR5029","泰州快运","兴化市","6965096268","2021-06-11 00:00:00.0","2023-03-06 00:00:00.0","340","120.078282","32.91158","0.0","2024-08-02 20:05:40.0000","停运"
"苏MK8627","泰州通达","医药高新区","2194673401","2023-10-22 00:00:00.0","2024-03-23 00:00:00.0","358","119.788954","32.847937","2.4","2024-08-02 06:37:19.0000","空车"
"苏ML1165","泰州快运","靖江市","1267429212","2019-09-05 00:00:00.0","2021-01-16 00:00:00.0","239","119.861918","33.176596","0.0","2024-08-02 11:58:24.0000","维修"
"苏MV9467","泰州交运","姜堰区","4218981849","2022-10-07 00:00:00.0","2024-10-13 00:00:00.0","652","119.710387","32.594944","25.2","2024-08-02 08:14:28.0000","载客"
"苏MA1850","泰州华运","姜堰区","2995226582","2018-12-05 00:00:00.0","2024-12-08 00:00:00.0","824","120.162753","32.691612","0.0","2024-08-02 18:45:50.0000","载客"
"苏MK8627","泰州新运","姜堰区","6516195409","2023-11-18 00:00:00.0","2023-08-09 00:00:00.0","598","120.113147","32.483846","0.0","2024-08-02 06:58:50.0000","空车"
"苏MX3865","泰州出租","海陵区","4701485292","2023-03-03 00:00:00.0","2023-12-09 00:00:00.0","593","119.979498","32.847967","0.0","2024-08-02 13:28:31.0000","空车"
"苏ML8889","泰州出租","兴化市","6339955011","2020-04-19 00:00:00.0","2024-07-05 00:00:00.0","794","119.926056","32.572163","0.0","2024-08-02 21:46:01.0000","载客"
"苏MN6971","泰州公交","靖江市","8856990236","2022-03-27 00:00:00.0","1900-01-01 00:00:00.0","674","119.906856","32.450903","0.0","2024-08-02 19:39:03.0000","空车"
"苏MC9793","泰州快运","泰兴市","2936179853","2019-06-06 00:00:00.0","1900-01-01 00:00:00.0","373","119.893726","33.159224","0.0","2024-08-02 17:21:05.0000","载客"
"苏MD5720","泰州出租","姜堰区","3309122187","2018-09-09 00:00:00.0","1900-01-01 00:00:00.0","630","119.81332","32.721142","61.7","2024-08-02 17:56:16.0000","空车"
"苏MY2743","泰州出租","海陵区","6344160868","2018-10-19 00:00:00.0","2018-03-07 00:00:00.0","661","119.96456","33.17088","0.0","2024-08-02 22:03:43.0000","空车"
"苏MC7312","泰州快运","姜堰区","3021598245","2019-08-01 00:00:00.0","2023-02-26 00:00:00.0","966","120.145718","32.859188","26.4","2024-08-02 07:13:22.0000","空车"
"苏MW4977","泰州出租","海陵区","7049536909","2023-09-27 00:00:00.0","2024-02-22 00:00:00.0","577","120.001752","32.798121","76.0","2024-08-02 21:06:22.0000","停运"
"苏MB9350","泰州联运","医药高新区","1651662547","2023-12-25 00:00:00.0","2023-09-03 00:00:00.0","689","119.879161","32.723428","76.1","2024-08-02 10:23:09.0000","维修"
"苏MB9668","泰州华运","医药高新区","1140187131","2019-05-21 00:00:00.0","2022-07-03 00:00:00.0","512","119.800466","32.837105","0.0","2024-08-02 20:36:36.0000","载客"
"苏MK1714","泰州通达","兴化市","3105400301","2018-04-03 00:00:00.0","2022-12-19 00:00:00.0","565","120.08537","33.19383","21.0","2024-08-02 13:20:35.0000","载客"
"苏MA9234","泰州交运","姜堰区","7040502394","2023-07-24 00:00:00.0","2023-09-12 00:00:00.0","707","119.875883","32.707921","0.0","2024-08-02 15:47:03.0000","维修"
"苏MC1717","泰州顺达","海陵区","6679017210","2018-07-07 00:00:00.0","2018-05-01 00:00:00.0","936","119.947638","32.971228","0.0","2024-08-02 20:06:29.0000","载客"
"苏MS2024","泰州华运","医药高新区","9519284858","2022-04-20 00:00:00.0","2023-11-19 00:00:00.0","737","120.158792","32.582697","0.0","2024-08-02 16:58:53.0000","空车"
"苏MR7289","泰州交运","兴化市","2444812497","2020-10-01 00:00:00.0","2023-01-23 00:00:00.0","795","119.888566","33.058844","5.8","2024-08-02 08:56:41.0000","交接班"
"苏MA2703","泰州公交","高港区","7465682673","2023-05-22 00:00:00.0","2024-05-18 00:00:00.0","303","119.944268","33.121774","0.0","2024-08-02 07:44:14.0000","空车"
"苏MD6722","泰州联运","海陵区","8622026979","2021-08-04 00:00:00.0","1900-01-01 00:00:00.0","48","119.948984","32.8438","0.0","2024-08-02 19:16:06.0000","停运"
"苏MJ1926","泰州华运","靖江市","1198486416","2023-09-25 00:00:00.0","2023-12-11 00:00:00.0","54","120.069173","32.696722","0.0","2024-08-02 07:48:44.0000","交接班"
"苏MV1819","泰州顺达","兴化市","2121910732","2020-09-03 00:00:00.0","1900-01-01 00:00:00.0","652","120.022068","32.560519","0.0","2024-08-02 21:21:55.0000","空车"
"苏MR8964","泰州公交","医药高新区","6611903015","2020-01-04 00:00:00.0","2023-09-18 00:00:00.0","27","119.964278","32.596621","0.0","2024-08-02 10:46:28.0000","空车"
"苏MG4314","泰州公交","泰兴市","9051829827","2022-02-28 00:00:00.0","1900-01-01 00:00:00.0","653","119.890607","32.58693","0.0","2024-08-02 17:20:23.0000","维修"
"苏MX3347","泰州华运","姜堰区","7422990551","2020-06-21 00:00:00.0","2021-08-18 00:00:00.0","910","119.893384","32.948488","41.9","2024-08-02 14:04:01.0000","载客"
"苏MG1921","泰州通达","高港区","8076144396","2023-09-28 00:00:00.0","1900-01-01 00:00:00.0","421","119.710469","32.694462","4.4","2024-08-02 08:18:40.0000","载客"
