"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"苏MU4114","泰州市银盾出租车有限公司","海陵区","3316787198","2019-04-12 00:00:00.0","1900-01-01 00:00:00.0","466","119.912495","32.475785","0.0","2024-08-02 17:15:02.0000","维修"
"苏MX9702","泰州市银盾出租车有限公司","兴化市","9505085936","2019-03-28 00:00:00.0","1900-01-01 00:00:00.0","998","120.115435","32.581062","0.0","2024-08-02 20:30:37.0000","空车"
"苏MA2163","泰州市祥云出租车有限公司","海陵区","9343730920","2020-10-26 00:00:00.0","1900-01-01 00:00:00.0","268","119.93373","32.504621","0.0","2024-08-02 18:41:14.0000","维修"
"苏MJ8454","泰州市祥云出租车有限公司","海陵区","4747699292","2019-01-17 00:00:00.0","2021-09-21 00:00:00.0","618","119.912669","32.46764","25.6","2024-08-02 16:45:41.0000","空车"
"苏MN5554","泰州市金鹰出租车有限公司","海陵区","7666869046","2023-04-02 00:00:00.0","1900-01-01 00:00:00.0","831","119.925928","32.469382","63.0","2024-08-02 09:06:30.0000","空车"
"苏MQ5557","泰州市金鹰出租车有限公司","泰兴市","7784217828","2021-12-23 00:00:00.0","1900-01-01 00:00:00.0","557","120.068366","32.683219","29.9","2024-08-02 15:43:08.0000","交接班"
"苏MZ3780","泰州市苏中出租车有限公司","姜堰区","8274273035","2023-03-22 00:00:00.0","2023-04-12 00:00:00.0","238","120.079378","32.535825","0.0","2024-08-02 19:42:22.0000","载客"
"苏MA6464","泰州市飞达出租车有限公司","高港区","6534540349","2022-04-17 00:00:00.0","1900-01-01 00:00:00.0","707","119.885368","32.211778","19.5","2024-08-02 11:56:21.0000","载客"
"苏MW9317","泰州市九龙出租车有限公司","高港区","8387664437","2020-02-16 00:00:00.0","1900-01-01 00:00:00.0","191","119.970662","32.25694","0.0","2024-08-02 13:26:03.0000","空车"
"苏MJ8454","泰州市苏中出租车有限公司","姜堰区","5268845844","2022-07-14 00:00:00.0","2023-01-02 00:00:00.0","556","120.126357","32.528958","0.0","2024-08-02 15:00:28.0000","载客"
"苏MX5915","泰州市九龙出租车有限公司","姜堰区","7248258423","2022-09-19 00:00:00.0","1900-01-01 00:00:00.0","76","120.074882","32.542669","13.6","2024-08-02 16:00:57.0000","空车"
"苏ME1400","泰州市银盾出租车有限公司","靖江市","8690920484","2022-01-08 00:00:00.0","1900-01-01 00:00:00.0","144","119.871366","33.096831","37.2","2024-08-02 09:18:29.0000","空车"
"苏MB4946","泰州市银盾出租车有限公司","姜堰区","6075963527","2019-10-02 00:00:00.0","1900-01-01 00:00:00.0","679","120.137654","32.483736","0.0","2024-08-02 16:37:32.0000","载客"
"苏MF5349","泰州市公共交通有限公司","海陵区","8625905455","2019-11-17 00:00:00.0","1900-01-01 00:00:00.0","630","119.894385","32.499131","5.2","2024-08-02 06:07:26.0000","载客"
"苏MK9445","泰州市金鹰出租车有限公司","姜堰区","6922713963","2021-12-14 00:00:00.0","1900-01-01 00:00:00.0","50","120.1109","32.529774","25.8","2024-08-02 11:57:06.0000","停运"
"苏MY5844","泰州市九龙出租车有限公司","海陵区","1521521078","2023-02-24 00:00:00.0","1900-01-01 00:00:00.0","936","119.88773","32.45623","17.4","2024-08-02 19:44:59.0000","停运"
"苏MP8956","泰州市客运集团有限公司","兴化市","6369130994","2022-12-04 00:00:00.0","1900-01-01 00:00:00.0","786","120.126124","33.011898","0.0","2024-08-02 15:29:18.0000","载客"
"苏MU2290","泰州市银盾出租车有限公司","医药高新区","8293928340","2019-07-13 00:00:00.0","2021-07-23 00:00:00.0","881","120.066534","32.587817","0.0","2024-08-02 05:08:42.0000","空车"
"苏MK4923","泰州市苏中出租车有限公司","姜堰区","4658080160","2022-10-22 00:00:00.0","1900-01-01 00:00:00.0","635","120.134435","32.578157","0.0","2024-08-02 17:41:56.0000","维修"
"苏MT1188","泰州市顺达出租车有限公司","靖江市","2513206988","2023-12-19 00:00:00.0","1900-01-01 00:00:00.0","239","119.731668","32.708482","5.3","2024-08-02 16:39:01.0000","维修"
"苏MU6155","泰州市九龙出租车有限公司","海陵区","4419410162","2019-01-21 00:00:00.0","2023-08-28 00:00:00.0","517","119.906941","32.497341","41.2","2024-08-02 13:44:44.0000","停运"
"苏MZ6559","泰州市金鹰出租车有限公司","高港区","1521521078","2023-08-03 00:00:00.0","2024-06-04 00:00:00.0","519","119.917864","32.25505","31.6","2024-08-02 07:31:20.0000","载客"
"苏MP9976","泰州市客运集团有限公司","海陵区","1600337712","2020-11-22 00:00:00.0","1900-01-01 00:00:00.0","359","119.923335","32.492294","0.0","2024-08-02 07:26:02.0000","载客"
"苏MD7311","泰州市宏运出租车有限公司","姜堰区","1521521078","2020-01-11 00:00:00.0","1900-01-01 00:00:00.0","658","120.115717","32.527313","7.9","2024-08-02 17:52:14.0000","载客"
"苏MJ8019","泰州市苏中出租车有限公司","海陵区","5646751885","2020-02-28 00:00:00.0","1900-01-01 00:00:00.0","478","119.930509","32.50018","0.0","2024-08-02 14:23:44.0000","载客"
"苏MJ3608","泰州市飞达出租车有限公司","姜堰区","5646751885","2023-12-02 00:00:00.0","1900-01-01 00:00:00.0","453","120.115846","32.52505","52.7","2024-08-02 16:06:48.0000","载客"
"苏ME3103","泰州市苏中出租车有限公司","兴化市","2952996248","2022-10-23 00:00:00.0","1900-01-01 00:00:00.0","290","120.028761","32.472488","13.0","2024-08-02 19:49:58.0000","维修"
"苏MX9797","泰州市祥云出租车有限公司","姜堰区","8387664437","2023-11-07 00:00:00.0","1900-01-01 00:00:00.0","649","120.079891","32.554843","26.5","2024-08-02 21:18:28.0000","载客"
"苏MX2876","泰州市宏运出租车有限公司","姜堰区","3294092753","2023-11-23 00:00:00.0","1900-01-01 00:00:00.0","775","120.061541","32.512238","0.0","2024-08-02 15:58:43.0000","载客"
"苏MB1488","泰州市公共交通有限公司","海陵区","2570991899","2021-11-09 00:00:00.0","1900-01-01 00:00:00.0","73","119.883962","32.453715","0.0","2024-08-02 18:27:51.0000","载客"
"苏MV4450","泰州市公共交通有限公司","靖江市","1614685938","2021-12-22 00:00:00.0","1900-01-01 00:00:00.0","400","120.132421","32.917645","19.0","2024-08-02 08:34:02.0000","空车"
"苏ML5272","泰州市客运集团有限公司","姜堰区","5064162365","2021-10-18 00:00:00.0","1900-01-01 00:00:00.0","211","120.136885","32.500309","38.9","2024-08-02 11:50:43.0000","空车"
"苏MV3803","泰州市苏中出租车有限公司","高港区","3108307952","2021-01-11 00:00:00.0","1900-01-01 00:00:00.0","969","119.922851","32.23772","8.3","2024-08-02 09:11:43.0000","载客"
"苏MW6925","泰州市顺达出租车有限公司","高港区","9354542654","2020-09-03 00:00:00.0","1900-01-01 00:00:00.0","173","119.958403","32.235809","0.0","2024-08-02 06:59:20.0000","空车"
"苏MX2697","泰州市九龙出租车有限公司","海陵区","4178659381","2019-02-22 00:00:00.0","1900-01-01 00:00:00.0","256","119.895291","32.475256","18.3","2024-08-02 14:25:05.0000","停运"
"苏MX5915","泰州市公共交通有限公司","海陵区","5482431018","2023-09-15 00:00:00.0","1900-01-01 00:00:00.0","313","119.881729","32.500678","0.0","2024-08-02 20:43:56.0000","载客"
"苏MK4923","泰州市宏运出租车有限公司","姜堰区","6299224734","2019-04-18 00:00:00.0","1900-01-01 00:00:00.0","909","120.112951","32.501078","0.0","2024-08-02 09:05:06.0000","载客"
"苏MV4258","泰州市顺达出租车有限公司","海陵区","7166868574","2020-05-14 00:00:00.0","1900-01-01 00:00:00.0","655","119.883799","32.456126","19.0","2024-08-02 15:04:47.0000","载客"
"苏ME3621","泰州市客运集团有限公司","姜堰区","7805633786","2021-09-04 00:00:00.0","1900-01-01 00:00:00.0","712","120.124595","32.486324","0.0","2024-08-02 12:01:24.0000","交接班"
"苏MN9785","泰州市祥云出租车有限公司","姜堰区","5482431018","2023-05-21 00:00:00.0","1900-01-01 00:00:00.0","703","120.103347","32.527399","0.0","2024-08-02 14:18:48.0000","空车"
"苏MQ9270","泰州市公共交通有限公司","海陵区","8261111839","2021-04-14 00:00:00.0","2022-03-06 00:00:00.0","236","119.917601","32.491766","36.1","2024-08-02 20:00:35.0000","载客"
"苏MS8939","泰州市宏运出租车有限公司","姜堰区","3792347639","2023-08-11 00:00:00.0","1900-01-01 00:00:00.0","697","120.117169","32.487314","0.0","2024-08-02 08:11:42.0000","空车"
"苏MQ9479","泰州市顺达出租车有限公司","海陵区","8543865915","2021-07-06 00:00:00.0","1900-01-01 00:00:00.0","262","119.928542","32.49616","0.0","2024-08-02 07:39:04.0000","载客"
"苏MK7930","泰州市苏中出租车有限公司","姜堰区","4710967433","2023-02-06 00:00:00.0","1900-01-01 00:00:00.0","93","120.096285","32.567789","0.0","2024-08-02 16:41:27.0000","空车"
"苏MD7965","泰州市金鹰出租车有限公司","靖江市","5515628633","2019-10-19 00:00:00.0","1900-01-01 00:00:00.0","614","119.7377","32.453524","0.0","2024-08-02 18:08:57.0000","载客"
"苏MQ1822","泰州市顺达出租车有限公司","姜堰区","9697414638","2022-09-17 00:00:00.0","1900-01-01 00:00:00.0","382","120.072331","32.516582","23.3","2024-08-02 19:35:16.0000","空车"
"苏MD6947","泰州市苏中出租车有限公司","海陵区","5789617427","2021-01-08 00:00:00.0","1900-01-01 00:00:00.0","247","119.919607","32.489645","32.9","2024-08-02 15:54:51.0000","载客"
"苏MA2163","泰州市银盾出租车有限公司","高港区","5151086814","2023-11-27 00:00:00.0","1900-01-01 00:00:00.0","769","119.884644","32.245464","56.5","2024-08-02 09:14:02.0000","载客"
"苏MF8239","泰州市银盾出租车有限公司","姜堰区","7750819485","2023-07-12 00:00:00.0","1900-01-01 00:00:00.0","363","120.101666","32.563547","0.0","2024-08-02 14:36:11.0000","维修"
"苏ME2679","泰州市苏中出租车有限公司","海陵区","6562457052","2021-10-23 00:00:00.0","1900-01-01 00:00:00.0","686","119.925043","32.455396","0.0","2024-08-02 17:56:38.0000","空车"
"苏MR2489","泰州市顺达出租车有限公司","海陵区","4431078106","2023-10-06 00:00:00.0","1900-01-01 00:00:00.0","534","119.938336","32.461287","0.0","2024-08-02 11:21:46.0000","空车"
"苏MK4923","泰州市苏中出租车有限公司","医药高新区","1306702926","2021-02-07 00:00:00.0","1900-01-01 00:00:00.0","492","119.981802","32.81955","0.0","2024-08-02 18:09:03.0000","载客"
"苏MZ5315","泰州市苏中出租车有限公司","姜堰区","1091729577","2023-02-08 00:00:00.0","1900-01-01 00:00:00.0","145","120.122419","32.506452","0.0","2024-08-02 08:53:26.0000","载客"
"苏MS8752","泰州市苏中出租车有限公司","海陵区","5283911723","2023-02-03 00:00:00.0","1900-01-01 00:00:00.0","143","119.923032","32.483311","0.0","2024-08-02 05:33:55.0000","载客"
"苏MN6378","泰州市祥云出租车有限公司","靖江市","2570991899","2021-10-26 00:00:00.0","1900-01-01 00:00:00.0","789","119.914478","32.88835","39.6","2024-08-02 19:49:43.0000","载客"
"苏MP8651","泰州市金鹰出租车有限公司","靖江市","9916336966","2019-09-01 00:00:00.0","1900-01-01 00:00:00.0","220","119.794511","32.686053","24.7","2024-08-02 11:16:30.0000","载客"
"苏MH4652","泰州市金鹰出租车有限公司","靖江市","8674224347","2020-07-18 00:00:00.0","1900-01-01 00:00:00.0","504","119.882822","32.696493","0.0","2024-08-02 11:06:09.0000","载客"
"苏MQ5092","泰州市飞达出租车有限公司","姜堰区","6645808194","2020-02-07 00:00:00.0","1900-01-01 00:00:00.0","814","120.063807","32.519813","32.4","2024-08-02 10:35:30.0000","空车"
"苏MW6925","泰州市祥云出租车有限公司","海陵区","6458544482","2020-06-03 00:00:00.0","1900-01-01 00:00:00.0","751","119.890173","32.456376","38.7","2024-08-02 17:39:44.0000","空车"
"苏ME1400","泰州市飞达出租车有限公司","泰兴市","7808938880","2023-05-07 00:00:00.0","1900-01-01 00:00:00.0","623","120.020146","32.97416","0.0","2024-08-02 19:25:39.0000","空车"
"苏MY6617","泰州市客运集团有限公司","海陵区","8331319481","2019-12-23 00:00:00.0","1900-01-01 00:00:00.0","102","119.90796","32.469316","15.1","2024-08-02 15:43:02.0000","空车"
"苏MH7275","泰州市银盾出租车有限公司","海陵区","8880079328","2022-09-04 00:00:00.0","1900-01-01 00:00:00.0","525","119.893617","32.492445","41.5","2024-08-02 16:35:58.0000","空车"
"苏MX6491","泰州市宏运出租车有限公司","姜堰区","4550353803","2020-06-25 00:00:00.0","1900-01-01 00:00:00.0","481","120.094277","32.505014","0.0","2024-08-02 10:07:51.0000","载客"
"苏MD2232","泰州市九龙出租车有限公司","海陵区","3667292043","2020-05-03 00:00:00.0","1900-01-01 00:00:00.0","776","119.916155","32.516881","0.0","2024-08-02 13:16:04.0000","交接班"
"苏MS6067","泰州市银盾出租车有限公司","靖江市","7625389037","2020-04-24 00:00:00.0","1900-01-01 00:00:00.0","281","120.173559","32.588353","27.7","2024-08-02 07:59:11.0000","载客"
"苏MJ5616","泰州市公共交通有限公司","泰兴市","7575259637","2019-08-12 00:00:00.0","1900-01-01 00:00:00.0","514","120.031712","32.873068","24.1","2024-08-02 08:53:15.0000","载客"
"苏MK9445","泰州市祥云出租车有限公司","姜堰区","4248149900","2019-09-12 00:00:00.0","1900-01-01 00:00:00.0","712","120.102574","32.492825","0.0","2024-08-02 13:48:58.0000","停运"
"苏MH4262","泰州市银盾出租车有限公司","海陵区","1678500147","2021-03-18 00:00:00.0","1900-01-01 00:00:00.0","285","119.90656","32.497187","0.0","2024-08-02 12:07:44.0000","空车"
"苏MV7932","泰州市祥云出租车有限公司","高港区","4145461251","2023-03-19 00:00:00.0","1900-01-01 00:00:00.0","843","119.916508","32.27522","0.0","2024-08-02 20:21:23.0000","载客"
"苏MQ9270","泰州市祥云出租车有限公司","海陵区","4419410162","2023-09-24 00:00:00.0","1900-01-01 00:00:00.0","508","119.890468","32.51714","33.5","2024-08-02 16:51:15.0000","载客"
"苏MN2291","泰州市公共交通有限公司","海陵区","2962491159","2021-06-12 00:00:00.0","1900-01-01 00:00:00.0","964","119.8978","32.465083","31.9","2024-08-02 09:54:36.0000","载客"
"苏ME5333","泰州市飞达出租车有限公司","姜堰区","3051831252","2023-08-25 00:00:00.0","1900-01-01 00:00:00.0","920","120.147937","32.533844","0.0","2024-08-02 10:26:07.0000","空车"
"苏MS3927","泰州市银盾出租车有限公司","姜堰区","1795212538","2020-06-11 00:00:00.0","1900-01-01 00:00:00.0","737","120.13489","32.537164","0.0","2024-08-02 11:18:29.0000","空车"
"苏MF5349","泰州市飞达出租车有限公司","医药高新区","7077131430","2021-12-23 00:00:00.0","1900-01-01 00:00:00.0","225","119.791943","32.689792","0.0","2024-08-02 14:25:17.0000","载客"
"苏MZ5920","泰州市客运集团有限公司","姜堰区","2753617371","2019-11-13 00:00:00.0","1900-01-01 00:00:00.0","263","120.149601","32.532398","0.0","2024-08-02 11:06:04.0000","载客"
"苏MQ7790","泰州市客运集团有限公司","姜堰区","6128695961","2023-05-18 00:00:00.0","1900-01-01 00:00:00.0","981","120.08252","32.566037","0.0","2024-08-02 12:08:08.0000","停运"
"苏MQ5246","泰州市宏运出租车有限公司","姜堰区","6554972315","2022-05-12 00:00:00.0","1900-01-01 00:00:00.0","169","120.084717","32.510966","0.0","2024-08-02 14:29:40.0000","交接班"
"苏MJ6573","泰州市金鹰出租车有限公司","高港区","8372755146","2021-10-08 00:00:00.0","1900-01-01 00:00:00.0","571","119.929193","32.268777","12.5","2024-08-02 05:33:52.0000","载客"
"苏MW9346","泰州市九龙出租车有限公司","姜堰区","2891100776","2020-09-25 00:00:00.0","1900-01-01 00:00:00.0","637","120.132843","32.544599","0.0","2024-08-02 08:56:35.0000","空车"
"苏MN1960","泰州市九龙出租车有限公司","海陵区","9744120054","2023-08-07 00:00:00.0","1900-01-01 00:00:00.0","165","119.887725","32.459564","0.0","2024-08-02 09:47:34.0000","载客"
"苏ME5040","泰州市金鹰出租车有限公司","姜堰区","8093179263","2021-07-10 00:00:00.0","1900-01-01 00:00:00.0","520","120.073281","32.552711","0.0","2024-08-02 21:01:11.0000","载客"
"苏MG9288","泰州市苏中出租车有限公司","海陵区","4070964768","2021-07-27 00:00:00.0","1900-01-01 00:00:00.0","796","119.918023","32.47747","0.0","2024-08-02 12:50:02.0000","维修"
"苏ME4527","泰州市顺达出租车有限公司","姜堰区","3051831252","2021-06-06 00:00:00.0","1900-01-01 00:00:00.0","53","120.148212","32.532114","0.0","2024-08-02 11:28:15.0000","载客"
"苏MH4681","泰州市客运集团有限公司","姜堰区","4710967433","2021-10-04 00:00:00.0","1900-01-01 00:00:00.0","258","120.073597","32.577327","0.0","2024-08-02 09:40:19.0000","空车"
"苏MS6067","泰州市银盾出租车有限公司","海陵区","7575259637","2019-01-12 00:00:00.0","1900-01-01 00:00:00.0","728","119.886398","32.461039","28.3","2024-08-02 21:37:50.0000","停运"
"苏MP9976","泰州市顺达出租车有限公司","海陵区","6469318275","2022-12-15 00:00:00.0","1900-01-01 00:00:00.0","565","119.905072","32.498247","0.0","2024-08-02 07:14:20.0000","维修"
"苏MX2697","泰州市顺达出租车有限公司","靖江市","6169243284","2022-05-27 00:00:00.0","1900-01-01 00:00:00.0","385","120.13028","32.819076","0.0","2024-08-02 08:11:34.0000","载客"
"苏MT1158","泰州市客运集团有限公司","靖江市","7671625956","2022-04-17 00:00:00.0","1900-01-01 00:00:00.0","794","119.819393","32.943212","21.5","2024-08-02 05:40:32.0000","载客"
