"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"鲁HL3252","济宁宏运","金乡县","2454381707","2003-07-22 00:00:00.0","2015-01-27 00:00:00.0","622","116.941118","35.067447","0.0","2022-06-01 11:10:43.0000","空车"
"鲁HX6029","济宁交运","微山县","1246366805","2002-04-04 00:00:00.0","2017-04-20 00:00:00.0","297","116.916588","35.468596","17.1","2022-06-01 18:56:05.0000","载客"
"鲁HY4661","济宁公交","梁山县","7081917258","2015-12-07 00:00:00.0","2016-08-25 00:00:00.0","962","116.189593","35.269155","0.0","2022-06-01 19:59:23.0000","停运"
"鲁HR6911","济宁交运","金乡县","5566311541","2001-08-14 00:00:00.0","2015-05-27 00:00:00.0","964","116.541885","35.011062","10.7","2022-06-01 21:07:50.0000","空车"
"鲁HH5332","济宁联运","鱼台县","1256089442","2006-02-13 00:00:00.0","1900-01-01 00:00:00.0","695","116.979498","35.228081","0.0","2022-06-01 11:54:08.0000","停运"
"鲁HK7792","济宁通达","汶上县","5779093845","2010-03-27 00:00:00.0","2011-02-05 00:00:00.0","965","116.649757","35.275309","0.0","2022-06-01 21:39:24.0000","空车"
"鲁HS4216","济宁通达","曲阜市","6797584377","2018-01-20 00:00:00.0","2018-11-11 00:00:00.0","652","116.896445","35.461011","0.0","2022-06-01 08:23:01.0000","载客"
"鲁HQ2433","济宁通达","微山县","1062138799","2006-12-11 00:00:00.0","2017-09-20 00:00:00.0","967","116.912906","35.401551","15.3","2022-06-01 17:05:18.0000","交接班"
"鲁HX2402","济宁出租","梁山县","5566311541","2000-07-21 00:00:00.0","2015-07-09 00:00:00.0","567","116.525223","35.370712","0.0","2022-06-01 17:57:14.0000","交接班"
"鲁HV4760","济宁出租","汶上县","2549188963","2019-04-27 00:00:00.0","2019-06-15 00:00:00.0","650","116.183807","35.594155","0.0","2022-06-01 13:28:30.0000","载客"
"鲁HK9265","济宁通达","梁山县","2833847394","2018-04-10 00:00:00.0","2018-02-09 00:00:00.0","688","116.83634","35.349395","0.0","2022-06-01 07:17:27.0000","空车"
"鲁HK9150","济宁顺达","任城区","3516539983","2012-08-03 00:00:00.0","2016-07-03 00:00:00.0","603","116.288527","35.027438","14.0","2022-06-01 06:03:49.0000","停运"
"鲁HY4534","济宁交运","微山县","6863221137","2006-01-04 00:00:00.0","2014-09-21 00:00:00.0","505","116.222792","35.524666","0.0","2022-06-01 13:29:00.0000","空车"
"鲁HW9821","济宁顺达","鱼台县","1432989951","2010-04-19 00:00:00.0","1900-01-01 00:00:00.0","559","116.692879","35.455056","31.5","2022-06-01 08:34:04.0000","交接班"
"鲁HT1669","济宁出租","邹城市","6425375892","2015-10-22 00:00:00.0","2022-10-12 00:00:00.0","747","116.038924","35.282703","0.0","2022-06-01 13:18:11.0000","载客"
"鲁HV9525","济宁通达","微山县","8636540302","2000-06-21 00:00:00.0","2021-12-07 00:00:00.0","799","116.321799","35.124197","27.4","2022-06-01 12:25:12.0000","空车"
"鲁HW9145","济宁华运","汶上县","3895186489","2011-05-23 00:00:00.0","2017-11-12 00:00:00.0","852","116.976283","35.173486","0.0","2022-06-01 05:39:50.0000","停运"
"鲁HG8594","济宁顺达","任城区","5335947610","2005-05-03 00:00:00.0","2009-02-22 00:00:00.0","322","116.116543","35.039893","9.4","2022-06-01 02:10:12.0000","载客"
"鲁HB3278","济宁联运","曲阜市","4933175800","2019-07-08 00:00:00.0","2019-10-25 00:00:00.0","317","116.008828","35.177514","0.0","2022-06-01 15:06:10.0000","载客"
"鲁HU5745","济宁新运","微山县","3973904501","2013-07-20 00:00:00.0","1900-01-01 00:00:00.0","526","116.097386","35.590213","69.6","2022-06-01 18:10:30.0000","空车"
"鲁HM6426","济宁华运","梁山县","5566011962","2003-03-17 00:00:00.0","1900-01-01 00:00:00.0","485","116.374328","35.335901","25.8","2022-06-01 09:43:00.0000","交接班"
"鲁HB3504","济宁华运","微山县","5335947610","2011-10-24 00:00:00.0","1900-01-01 00:00:00.0","735","116.759744","35.517337","10.3","2022-06-01 19:03:26.0000","停运"
"鲁HR6032","鲁南出租","鱼台县","5779093845","2004-04-06 00:00:00.0","1900-01-01 00:00:00.0","11","116.070719","35.38147","14.1","2022-06-01 16:35:42.0000","停运"
"鲁HJ4419","济宁新运","邹城市","6627835119","2008-02-03 00:00:00.0","2018-05-16 00:00:00.0","703","116.591157","35.043716","0.0","2022-06-01 22:53:51.0000","空车"
"鲁HV5229","济宁新运","梁山县","7199401851","2004-08-06 00:00:00.0","1900-01-01 00:00:00.0","968","116.044327","35.253463","39.8","2022-06-01 04:57:31.0000","停运"
"鲁HE9597","济宁联运","邹城市","8120830203","2013-01-04 00:00:00.0","1900-01-01 00:00:00.0","871","116.267258","35.493067","0.0","2022-06-01 21:29:23.0000","载客"
"鲁HA1093","济宁公交","金乡县","5022742256","2006-03-19 00:00:00.0","1900-01-01 00:00:00.0","101","116.355893","35.527033","64.8","2022-06-01 20:22:26.0000","空车"
"鲁HP3738","济宁顺达","鱼台县","6389544319","2006-11-24 00:00:00.0","2022-10-23 00:00:00.0","984","116.341172","35.347444","18.5","2022-06-01 18:49:07.0000","空车"
"鲁HR9283","鲁南出租","梁山县","8240850789","2000-01-09 00:00:00.0","1900-01-01 00:00:00.0","602","116.792639","35.223161","43.8","2022-06-01 19:23:18.0000","停运"
"鲁HX7065","济宁交运","金乡县","7802065997","2012-09-20 00:00:00.0","2014-07-08 00:00:00.0","857","116.68484","35.366946","0.0","2022-06-01 07:24:41.0000","空车"
"鲁HZ9007","济宁公交","兖州区","3136720457","2013-06-23 00:00:00.0","2021-04-12 00:00:00.0","932","116.141845","35.28371","0.0","2022-06-01 07:07:17.0000","载客"
"鲁HU8201","鲁南出租","金乡县","6110236022","2020-11-14 00:00:00.0","2020-02-17 00:00:00.0","724","116.887217","35.012159","0.0","2022-06-01 06:03:05.0000","空车"
"鲁HK4530","济宁联运","泗水县","9009213406","2002-07-01 00:00:00.0","1900-01-01 00:00:00.0","20","116.513313","35.364306","0.0","2022-06-01 16:01:25.0000","空车"
"鲁HX6343","济宁出租","泗水县","7203619858","2019-12-10 00:00:00.0","1900-01-01 00:00:00.0","280","116.947434","35.19718","5.7","2022-06-01 22:28:05.0000","停运"
"鲁HY6673","济宁顺达","邹城市","9087218480","2009-11-19 00:00:00.0","2022-08-16 00:00:00.0","243","116.020218","35.571204","27.7","2022-06-01 14:56:39.0000","停运"
"鲁HG8177","济宁联运","兖州区","4379676828","2001-07-13 00:00:00.0","2008-10-04 00:00:00.0","824","116.113054","35.269041","39.4","2022-06-01 21:10:41.0000","载客"
"鲁HY6673","济宁通达","兖州区","3007431411","2016-03-02 00:00:00.0","1900-01-01 00:00:00.0","514","116.969894","35.530337","0.0","2022-06-01 13:29:46.0000","停运"
"鲁HN7367","济宁新运","梁山县","8284963245","2006-01-28 00:00:00.0","2016-07-08 00:00:00.0","915","116.140073","35.369997","28.8","2022-06-01 07:49:38.0000","载客"
"鲁HD2232","济宁宏运","曲阜市","1707679790","2010-03-15 00:00:00.0","2014-12-22 00:00:00.0","146","116.793798","35.191527","0.0","2022-06-01 12:08:44.0000","载客"
"鲁HH8320","济宁公交","邹城市","2540478304","2012-12-04 00:00:00.0","2014-03-01 00:00:00.0","280","116.98095","35.311652","0.0","2022-06-01 17:46:25.0000","空车"
"鲁HQ8710","济宁华运","汶上县","1022829040","2017-06-19 00:00:00.0","2019-05-08 00:00:00.0","98","116.655056","35.020392","28.8","2022-06-01 00:12:36.0000","空车"
"鲁HL9984","济宁出租","鱼台县","1256089442","2004-10-14 00:00:00.0","1900-01-01 00:00:00.0","140","116.572801","35.431639","64.1","2022-06-01 07:49:03.0000","空车"
"鲁HL3287","济宁联运","金乡县","6425375892","2001-12-17 00:00:00.0","2011-03-12 00:00:00.0","208","116.682815","35.165257","4.4","2022-06-01 13:47:15.0000","载客"
"鲁HU8385","济宁通达","嘉祥县","1900465004","2011-05-07 00:00:00.0","2011-03-03 00:00:00.0","57","116.246284","35.300989","25.9","2022-06-01 18:44:30.0000","空车"
"鲁HY4661","济宁宏运","汶上县","9701458961","2011-07-27 00:00:00.0","1900-01-01 00:00:00.0","389","116.385247","35.005214","0.0","2022-06-01 09:34:47.0000","空车"
"鲁HM4548","济宁出租","微山县","4908523880","2010-02-18 00:00:00.0","1900-01-01 00:00:00.0","637","116.957654","35.208525","0.0","2022-06-01 08:37:38.0000","空车"
"鲁HQ1605","济宁交运","嘉祥县","2161575364","2010-05-14 00:00:00.0","2021-09-26 00:00:00.0","268","116.187089","35.546074","0.0","2022-06-01 10:06:05.0000","维修"
"鲁HL8546","济宁通达","梁山县","6110236022","2004-02-05 00:00:00.0","1900-01-01 00:00:00.0","321","116.851467","35.502062","0.0","2022-06-01 08:42:40.0000","载客"
"鲁HY6673","济宁新运","邹城市","9087218480","2014-09-03 00:00:00.0","2015-09-27 00:00:00.0","249","116.316067","35.501786","0.0","2022-06-01 10:27:45.0000","空车"
"鲁HK7083","济宁联运","邹城市","3136720457","2008-05-23 00:00:00.0","2019-04-28 00:00:00.0","357","116.105247","35.068386","0.0","2022-06-01 16:09:06.0000","载客"
"鲁HP1524","鲁南出租","泗水县","3118358664","2014-10-01 00:00:00.0","2022-02-15 00:00:00.0","555","116.855869","35.057307","0.0","2022-06-01 05:06:28.0000","载客"
"鲁HN6871","济宁出租","兖州区","1965523218","2010-05-12 00:00:00.0","2019-11-28 00:00:00.0","125","116.893475","35.004302","0.0","2022-06-01 16:39:12.0000","空车"
"鲁HZ9291","济宁华运","汶上县","2815577513","2011-01-05 00:00:00.0","2017-07-14 00:00:00.0","657","116.734439","35.099444","0.0","2022-06-01 23:01:31.0000","载客"
"鲁HM3504","济宁华运","兖州区","4066287168","2016-04-07 00:00:00.0","2022-05-17 00:00:00.0","866","116.61811","35.486929","14.2","2022-06-01 20:35:48.0000","载客"
"鲁HK7502","济宁公交","微山县","3607296630","2015-05-24 00:00:00.0","2021-10-14 00:00:00.0","643","116.342664","35.262982","0.0","2022-06-01 10:29:17.0000","停运"
"鲁HB1632","济宁顺达","金乡县","5369796670","2007-03-22 00:00:00.0","2008-06-09 00:00:00.0","961","116.939632","35.492474","15.2","2022-06-01 15:55:15.0000","载客"
"鲁HF2554","济宁宏运","金乡县","8319805278","2011-10-21 00:00:00.0","2016-10-26 00:00:00.0","771","116.692665","35.118752","8.5","2022-06-01 09:01:22.0000","空车"
"鲁HM3621","济宁通达","泗水县","3040814551","2015-11-26 00:00:00.0","2022-09-19 00:00:00.0","55","116.034733","35.53262","51.6","2022-06-01 17:29:37.0000","载客"
"鲁HT1669","济宁宏运","梁山县","2010511281","2008-07-26 00:00:00.0","2017-05-12 00:00:00.0","204","116.54354","35.593091","15.7","2022-06-01 13:33:21.0000","载客"
"鲁HU8201","济宁公交","任城区","6017534662","2003-01-19 00:00:00.0","2006-01-20 00:00:00.0","789","116.013034","35.573145","0.0","2022-06-01 17:38:25.0000","空车"
"鲁HE6854","济宁华运","嘉祥县","6476174657","2004-02-14 00:00:00.0","1900-01-01 00:00:00.0","88","116.545849","35.454301","0.0","2022-06-01 05:20:08.0000","空车"
"鲁HS5012","济宁顺达","泗水县","2368291128","2006-09-27 00:00:00.0","2014-09-18 00:00:00.0","580","116.888663","35.537285","54.8","2022-06-01 07:57:06.0000","空车"
"鲁HU8201","济宁公交","梁山县","7418718780","2008-03-10 00:00:00.0","2009-06-16 00:00:00.0","477","116.326833","35.469586","0.0","2022-06-01 11:16:40.0000","空车"
"鲁HF6898","济宁联运","汶上县","1440287124","2016-01-19 00:00:00.0","2021-01-23 00:00:00.0","480","116.262863","35.521815","22.1","2022-06-01 12:18:54.0000","载客"
"鲁HY4661","济宁宏运","泗水县","2610157537","2020-08-08 00:00:00.0","1900-01-01 00:00:00.0","957","116.628194","35.501028","5.6","2022-06-01 20:48:05.0000","载客"
"鲁HY1735","济宁顺达","汶上县","3136720457","2003-10-25 00:00:00.0","2003-05-06 00:00:00.0","257","116.185301","35.409227","0.0","2022-06-01 17:05:02.0000","停运"
"鲁HM1385","济宁顺达","任城区","4404292956","2001-06-01 00:00:00.0","2006-11-11 00:00:00.0","628","116.400381","35.194044","0.0","2022-06-01 23:08:39.0000","空车"
"鲁HT2480","济宁出租","任城区","5983489925","2012-04-27 00:00:00.0","2022-12-22 00:00:00.0","324","116.31207","35.422605","0.0","2022-06-01 04:51:21.0000","载客"
"鲁HK9428","鲁南出租","泗水县","7709082035","2020-04-27 00:00:00.0","2020-05-08 00:00:00.0","402","116.734721","35.351906","64.8","2022-06-01 02:14:07.0000","载客"
"鲁HT1669","济宁出租","汶上县","4908523880","2014-05-07 00:00:00.0","2021-05-14 00:00:00.0","554","116.104795","35.058588","0.0","2022-06-01 19:04:19.0000","空车"
"鲁HW7391","济宁交运","梁山县","3040814551","2001-09-17 00:00:00.0","1900-01-01 00:00:00.0","233","116.616399","35.311588","0.0","2022-06-01 22:48:22.0000","空车"
"鲁HD9506","济宁宏运","金乡县","3065399903","2004-01-05 00:00:00.0","1900-01-01 00:00:00.0","63","116.224208","35.090843","0.0","2022-06-01 11:39:00.0000","空车"
"鲁HA9658","济宁交运","金乡县","1551283529","2002-12-15 00:00:00.0","2018-11-24 00:00:00.0","163","116.298634","35.525256","59.5","2022-06-01 08:23:17.0000","空车"
"鲁HH6823","鲁南出租","泗水县","5996574686","2007-03-24 00:00:00.0","2007-12-13 00:00:00.0","280","116.431935","35.219513","0.0","2022-06-01 08:54:33.0000","载客"
"鲁HU6543","济宁顺达","汶上县","6440357285","2015-11-05 00:00:00.0","2019-05-03 00:00:00.0","56","116.914416","35.464635","0.0","2022-06-01 15:55:21.0000","停运"
"鲁HD9404","济宁宏运","泗水县","3973904501","2001-12-15 00:00:00.0","2017-07-09 00:00:00.0","657","116.894945","35.0726","0.0","2022-06-01 13:11:06.0000","空车"
"鲁HD5343","济宁顺达","兖州区","8037130547","2007-09-20 00:00:00.0","1900-01-01 00:00:00.0","39","116.620897","35.077524","0.0","2022-06-01 17:07:00.0000","空车"
"鲁HW4943","济宁顺达","任城区","3040814551","2011-10-26 00:00:00.0","2018-05-12 00:00:00.0","555","116.893873","35.021578","0.0","2022-06-01 07:16:40.0000","空车"
"鲁HY5791","济宁华运","泗水县","9505319020","2020-11-15 00:00:00.0","1900-01-01 00:00:00.0","570","116.317788","35.079355","0.0","2022-06-01 14:09:34.0000","载客"
"鲁HF6640","济宁宏运","邹城市","8120422486","2017-11-13 00:00:00.0","1900-01-01 00:00:00.0","31","116.729091","35.401333","23.0","2022-06-01 14:38:44.0000","载客"
"鲁HD1466","鲁南出租","微山县","4908523880","2013-10-08 00:00:00.0","1900-01-01 00:00:00.0","357","116.981726","35.312964","0.0","2022-06-01 07:36:40.0000","载客"
"鲁HU6457","济宁通达","邹城市","1628822660","2002-09-16 00:00:00.0","2009-09-09 00:00:00.0","703","116.062062","35.593134","0.0","2022-06-01 06:20:24.0000","载客"
"鲁HR2731","济宁公交","鱼台县","1816135076","2018-01-01 00:00:00.0","2022-04-21 00:00:00.0","186","116.65662","35.148444","0.0","2022-06-01 15:26:18.0000","空车"
"鲁HY5984","济宁新运","金乡县","5918882235","2016-09-06 00:00:00.0","2020-09-14 00:00:00.0","453","116.313611","35.492235","26.2","2022-06-01 10:00:35.0000","空车"
"鲁HU5485","济宁通达","泗水县","1161304634","2019-12-26 00:00:00.0","2021-04-15 00:00:00.0","311","116.389127","35.344457","3.5","2022-06-01 09:15:20.0000","空车"
"鲁HD9318","济宁联运","兖州区","4379676828","2018-02-09 00:00:00.0","1900-01-01 00:00:00.0","485","116.601608","35.370764","73.1","2022-06-01 13:49:46.0000","载客"
"鲁HV9525","济宁联运","曲阜市","9633110067","2006-04-20 00:00:00.0","2022-12-25 00:00:00.0","29","116.828154","35.54966","0.0","2022-06-01 20:35:24.0000","空车"
"鲁HF5561","济宁通达","兖州区","5946542977","2001-11-05 00:00:00.0","2022-08-22 00:00:00.0","864","116.950141","35.536605","0.0","2022-06-01 07:18:09.0000","停运"
"鲁HK7502","鲁南出租","兖州区","3884439937","2015-04-04 00:00:00.0","1900-01-01 00:00:00.0","935","116.090234","35.061513","4.9","2022-06-01 08:15:36.0000","载客"
"鲁HV5235","济宁华运","微山县","2237242557","2010-01-10 00:00:00.0","2015-03-16 00:00:00.0","33","116.285599","35.072114","0.0","2022-06-01 16:59:40.0000","空车"
"鲁HT1669","济宁公交","邹城市","8636540302","2003-03-11 00:00:00.0","2018-01-19 00:00:00.0","682","116.816912","35.316597","0.0","2022-06-01 11:33:29.0000","空车"
"鲁HH5203","济宁出租","嘉祥县","4933175800","2003-08-13 00:00:00.0","2020-06-04 00:00:00.0","739","116.793645","35.520912","0.0","2022-06-01 13:36:43.0000","空车"
"鲁HU5404","济宁宏运","嘉祥县","7323829238","2006-01-05 00:00:00.0","2019-05-05 00:00:00.0","273","116.558923","35.208022","7.8","2022-06-01 15:09:07.0000","空车"
"鲁HQ1605","济宁新运","金乡县","1277467577","2011-10-01 00:00:00.0","2022-06-01 00:00:00.0","95","116.589081","35.214528","4.5","2022-06-01 19:09:23.0000","载客"
"鲁HG7064","济宁公交","嘉祥县","1628822660","2018-08-16 00:00:00.0","2019-02-18 00:00:00.0","374","116.464552","35.551922","0.0","2022-06-01 02:05:33.0000","空车"
"鲁HG5759","济宁出租","嘉祥县","1062138799","2007-07-19 00:00:00.0","2016-04-25 00:00:00.0","507","116.294631","35.201259","0.0","2022-06-01 17:27:06.0000","空车"
"鲁HY5984","济宁联运","嘉祥县","6715823881","2004-02-06 00:00:00.0","2011-11-23 00:00:00.0","860","116.404289","35.350735","10.3","2022-06-01 07:45:56.0000","停运"
"鲁HF5561","济宁华运","任城区","9091459217","2020-06-24 00:00:00.0","2022-07-07 00:00:00.0","94","116.9211","35.367638","50.7","2022-06-01 07:41:59.0000","交接班"
"鲁HK7083","济宁宏运","汶上县","9753168526","2010-08-06 00:00:00.0","2015-12-13 00:00:00.0","33","116.583846","35.265618","45.2","2022-06-01 08:12:26.0000","载客"
"鲁HR1973","济宁交运","微山县","3136720457","2003-04-03 00:00:00.0","1900-01-01 00:00:00.0","152","116.038579","35.107429","0.0","2022-06-01 13:36:48.0000","空车"
"鲁HK9265","济宁新运","嘉祥县","8636540302","2015-06-24 00:00:00.0","2017-06-19 00:00:00.0","776","116.760027","35.441224","0.0","2022-06-01 18:29:53.0000","空车"
"鲁HS6470","济宁交运","微山县","1221398982","2016-04-18 00:00:00.0","1900-01-01 00:00:00.0","911","116.027683","35.304493","0.0","2022-06-01 13:30:16.0000","载客"
"鲁HE3309","济宁交运","任城区","1809325577","2011-09-17 00:00:00.0","2014-10-26 00:00:00.0","251","116.331124","35.342824","0.0","2022-06-01 11:39:59.0000","载客"
"鲁HY4577","济宁出租","金乡县","7016010429","2019-03-28 00:00:00.0","2021-12-11 00:00:00.0","854","116.692735","35.124639","47.2","2022-06-01 08:28:01.0000","载客"
"鲁HL1065","济宁交运","梁山县","1900465004","2000-10-21 00:00:00.0","2015-02-28 00:00:00.0","801","116.1253","35.57937","1.3","2022-06-01 22:33:31.0000","空车"
"鲁HR1487","鲁南出租","邹城市","1186853444","2018-06-07 00:00:00.0","2021-05-04 00:00:00.0","828","116.910207","35.381093","0.0","2022-06-01 14:46:40.0000","载客"
"鲁HW9145","济宁宏运","汶上县","1186853444","2012-06-28 00:00:00.0","2018-04-15 00:00:00.0","32","116.308427","35.363637","0.0","2022-06-01 11:42:10.0000","载客"
"鲁HN2968","鲁南出租","兖州区","8632483322","2007-02-14 00:00:00.0","2013-05-04 00:00:00.0","709","116.623252","35.165743","55.7","2022-06-01 17:48:17.0000","空车"
"鲁HQ2433","济宁通达","兖州区","1782568106","2014-07-24 00:00:00.0","2020-05-17 00:00:00.0","405","116.657734","35.366767","0.0","2022-06-01 11:13:59.0000","载客"
"鲁HU8385","济宁宏运","汶上县","6981080587","2014-02-12 00:00:00.0","2021-04-08 00:00:00.0","960","116.552075","35.300809","0.0","2022-06-01 15:15:18.0000","维修"
"鲁HR8988","鲁南出租","曲阜市","8997877067","2010-08-16 00:00:00.0","2011-05-04 00:00:00.0","242","116.925374","35.53824","0.0","2022-06-01 15:00:16.0000","载客"
"鲁HU8385","济宁新运","任城区","6261051380","2020-09-08 00:00:00.0","2020-06-25 00:00:00.0","357","116.902891","35.318718","0.0","2022-06-01 15:57:12.0000","载客"
"鲁HH1763","济宁新运","鱼台县","7914937905","2010-11-23 00:00:00.0","2011-09-19 00:00:00.0","359","116.803141","35.281643","0.0","2022-06-01 08:29:26.0000","空车"
"鲁HU5745","济宁宏运","任城区","7532096609","2006-06-19 00:00:00.0","1900-01-01 00:00:00.0","802","116.582073","35.408214","0.0","2022-06-01 11:24:24.0000","空车"
"鲁HU5485","济宁新运","微山县","5564394777","2012-01-20 00:00:00.0","2019-01-21 00:00:00.0","689","116.848579","35.416897","30.8","2022-06-01 11:23:39.0000","空车"
"鲁HW9779","济宁出租","兖州区","9087218480","2002-10-04 00:00:00.0","2004-08-02 00:00:00.0","607","116.362029","35.567396","0.0","2022-06-01 06:28:08.0000","空车"
"鲁HR5459","济宁顺达","任城区","9701458961","2009-02-08 00:00:00.0","1900-01-01 00:00:00.0","532","116.139935","35.547721","0.0","2022-06-01 14:40:57.0000","载客"
"鲁HK4530","济宁交运","嘉祥县","1432989951","2005-11-18 00:00:00.0","2011-09-23 00:00:00.0","132","116.322968","35.00402","15.9","2022-06-01 10:02:20.0000","停运"
"鲁HX3512","济宁通达","兖州区","3994510999","2007-03-16 00:00:00.0","1900-01-01 00:00:00.0","366","116.70579","35.042829","0.0","2022-06-01 22:49:36.0000","载客"
"鲁HX5578","济宁新运","梁山县","6874419462","2010-02-12 00:00:00.0","1900-01-01 00:00:00.0","750","116.486828","35.050487","0.0","2022-06-01 12:53:40.0000","空车"
"鲁HR4169","济宁通达","微山县","1186853444","2003-09-20 00:00:00.0","2013-03-07 00:00:00.0","653","116.645892","35.106593","16.3","2022-06-01 14:49:42.0000","维修"
"鲁HL8546","济宁出租","嘉祥县","9811571733","2001-11-10 00:00:00.0","2007-12-06 00:00:00.0","839","116.277433","35.504725","0.0","2022-06-01 06:15:51.0000","载客"
"鲁HY5984","济宁联运","曲阜市","6535167389","2008-05-11 00:00:00.0","2009-03-12 00:00:00.0","272","116.897695","35.429408","0.4","2022-06-01 06:08:09.0000","空车"
"鲁HP3626","济宁公交","曲阜市","3860762595","2018-06-09 00:00:00.0","1900-01-01 00:00:00.0","932","116.838641","35.291193","0.0","2022-06-01 13:58:50.0000","停运"
"鲁HA9347","济宁联运","任城区","3608753150","2001-07-03 00:00:00.0","1900-01-01 00:00:00.0","791","116.161386","35.404124","0.0","2022-06-01 20:32:22.0000","停运"
"鲁HS8504","济宁联运","兖州区","2660008630","2000-07-19 00:00:00.0","1900-01-01 00:00:00.0","29","116.02864","35.515024","0.0","2022-06-01 13:57:56.0000","交接班"
"鲁HB8267","济宁交运","曲阜市","3407266767","2005-07-03 00:00:00.0","2007-01-10 00:00:00.0","750","116.72054","35.548298","26.9","2022-06-01 13:49:40.0000","停运"
"鲁HQ6336","济宁出租","兖州区","7985518029","2012-12-26 00:00:00.0","1900-01-01 00:00:00.0","371","116.004557","35.495584","46.1","2022-06-01 19:50:22.0000","维修"
"鲁HA1093","济宁新运","泗水县","2540478304","2003-03-04 00:00:00.0","2019-09-16 00:00:00.0","440","116.560457","35.580511","19.9","2022-06-01 08:08:00.0000","载客"
"鲁HD8987","济宁顺达","鱼台县","1809325577","2016-05-21 00:00:00.0","1900-01-01 00:00:00.0","158","116.827825","35.448366","26.9","2022-06-01 13:00:52.0000","停运"
"鲁HQ6401","济宁公交","泗水县","9324639223","2019-02-16 00:00:00.0","2022-08-14 00:00:00.0","566","116.365736","35.243773","32.4","2022-06-01 14:44:31.0000","空车"
"鲁HH5332","济宁公交","鱼台县","8851490511","2015-04-23 00:00:00.0","2017-03-23 00:00:00.0","611","116.511579","35.300193","0.0","2022-06-01 06:16:33.0000","载客"
"鲁HU6543","济宁华运","汶上县","2454381707","2003-11-25 00:00:00.0","2012-07-03 00:00:00.0","550","116.414964","35.167698","40.1","2022-06-01 13:53:23.0000","载客"
"鲁HN5462","济宁交运","任城区","2161575364","2007-09-17 00:00:00.0","2009-04-04 00:00:00.0","624","116.490152","35.430648","0.0","2022-06-01 23:42:33.0000","维修"
"鲁HD8987","济宁联运","嘉祥县","6891250405","2020-02-23 00:00:00.0","2022-10-24 00:00:00.0","690","116.145031","35.39912","27.4","2022-06-01 07:45:12.0000","载客"
"鲁HS6470","济宁宏运","兖州区","9350365836","2010-10-28 00:00:00.0","2017-04-04 00:00:00.0","598","116.956024","35.309153","29.7","2022-06-01 18:32:32.0000","载客"
"鲁HR8650","济宁新运","梁山县","5902927475","2007-02-12 00:00:00.0","2013-01-26 00:00:00.0","191","116.467237","35.068906","19.0","2022-06-01 13:26:00.0000","载客"
"鲁HL9178","济宁新运","泗水县","8130524728","2003-10-18 00:00:00.0","2019-05-15 00:00:00.0","282","116.191071","35.178836","0.0","2022-06-01 12:03:38.0000","空车"
"鲁HV2510","济宁出租","鱼台县","2582769305","2013-09-11 00:00:00.0","2019-05-12 00:00:00.0","722","116.942871","35.132078","14.8","2022-06-01 12:21:04.0000","载客"
"鲁HB5605","济宁宏运","汶上县","2104492026","2011-09-06 00:00:00.0","2012-06-23 00:00:00.0","552","116.122497","35.341673","2.0","2022-06-01 21:04:13.0000","载客"
"鲁HL2629","济宁联运","兖州区","7161573862","2019-06-01 00:00:00.0","2020-11-19 00:00:00.0","549","116.396085","35.231384","0.0","2022-06-01 14:43:51.0000","载客"
"鲁HD2232","济宁顺达","梁山县","1221398982","2014-06-17 00:00:00.0","1900-01-01 00:00:00.0","859","116.243101","35.174453","0.0","2022-06-01 18:36:30.0000","载客"
"鲁HX1704","济宁联运","鱼台县","5602028321","2016-12-16 00:00:00.0","2022-04-12 00:00:00.0","26","116.334483","35.017562","0.0","2022-06-01 18:09:08.0000","停运"
"鲁HY5984","济宁顺达","兖州区","6981080587","2002-01-01 00:00:00.0","2005-11-26 00:00:00.0","723","116.566913","35.245237","0.0","2022-06-01 09:11:07.0000","空车"
"鲁HR1555","济宁交运","任城区","1602597471","2020-07-02 00:00:00.0","1900-01-01 00:00:00.0","885","116.33673","35.015296","0.0","2022-06-01 04:41:36.0000","停运"
"鲁HC7341","济宁宏运","邹城市","4919704943","2016-08-18 00:00:00.0","1900-01-01 00:00:00.0","305","116.970477","35.322625","0.0","2022-06-01 14:47:22.0000","空车"
"鲁HX9040","济宁通达","曲阜市","4298066151","2014-04-19 00:00:00.0","1900-01-01 00:00:00.0","919","116.301085","35.161133","0.0","2022-06-01 09:51:55.0000","空车"
"鲁HS7252","济宁宏运","嘉祥县","3601421963","2018-11-13 00:00:00.0","1900-01-01 00:00:00.0","497","116.988711","35.093512","60.1","2022-06-01 18:52:45.0000","空车"
"鲁HY1721","济宁公交","邹城市","8694510330","2016-06-16 00:00:00.0","1900-01-01 00:00:00.0","788","116.381718","35.194552","35.8","2022-06-01 18:03:37.0000","空车"
"鲁HM1385","济宁公交","兖州区","3601421963","2003-01-17 00:00:00.0","2015-01-28 00:00:00.0","436","116.740536","35.025876","0.0","2022-06-01 07:55:11.0000","空车"
"鲁HJ8640","济宁通达","嘉祥县","8319805278","2007-01-18 00:00:00.0","1900-01-01 00:00:00.0","40","116.751431","35.523887","46.3","2022-06-01 13:31:19.0000","停运"
"鲁HJ9258","济宁联运","曲阜市","4704023098","2019-11-18 00:00:00.0","2020-12-01 00:00:00.0","501","116.805424","35.12617","0.0","2022-06-01 19:24:47.0000","停运"
